"","X","id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","created_at","favourites_count","utc_offset","time_zone","geo_enabled","verified","statuses_count","student1","student2","correct1","correct2","suggestion1","suggestion2","X.1","forecastdate","state","district","special","candidate","party","incumbent","model","win.AF8.probability","voteshare","p10.AF8.voteshare","p90.AF8.voteshare","screename","screenname","realname","realname2","dup","dup2"
"73",879,"153944899","Lloyd Doggett","RepLloydDoggett","Texas","Representing communities from San Antonio to Austin. Senior Member of Ways & Means Committee, Ranking Member of Subcommittee on Tax Policy.","http://t.co/ukPGmJS3hB",FALSE,30307,403,1164,"Wed Jun 09 23:53:50 +0000 2010",195,NA,NA,TRUE,TRUE,5880,"chrifisc","astraiha",NA,TRUE,NA,NA,941,"2018+AC0-08+AC0-01","TX",35,NA,"Lloyd Doggett","D",TRUE,"classic","0.9999","68.02","62.19","73.8",NA,"RepLloydDoggett",NA,"RepLloydDoggett",FALSE,FALSE
"74",165,"20552026","Rep. Ed Perlmutter","RepPerlmutter","Colorado","Member of Congress, proudly representing the 7th District of Colorado https://t.co/wLRJaGd9rX","http://t.co/NZmeXSnqTP",FALSE,30279,4385,1296,"Tue Feb 10 22:17:52 +0000 2009",1154,NA,NA,FALSE,TRUE,4558,"mykang","astraiha",NA,TRUE,NA,NA,170,"2018+AC0-08+AC0-01","CO",7,NA,"Ed Perlmutter","D",TRUE,"classic","0.9977","61.41","55.75","66.97",NA,"RepPerlmutter",NA,"RepPerlmutter",FALSE,FALSE
"75",59,"950783972","Ami Bera, M.D.","RepBera","Elk Grove, California","Proudly representing Sacramento County, California in the U.S. House of Representatives","https://t.co/sQPbW1JPOd",FALSE,29555,199,843,"Fri Nov 16 01:39:54 +0000 2012",58,NA,NA,FALSE,TRUE,3292,"miraschk","astraiha",NA,TRUE,NA,NA,60,"2018+AC0-08+AC0-01","CA",7,NA,"Ami Bera","D",TRUE,"classic","0.9811","57.97","53.24","62.71",NA,"RepBera",NA,"RepBera",FALSE,FALSE
"76",897,"161791703","Rep. Bobby Scott","BobbyScott","Newport News, VA","Proudly representing Virginia's 3rd Congressional District. Ranking Member, Committee on Education and the Workforce @edworkforcedems.","https://t.co/gWMFDglGRu",FALSE,29420,2865,1052,"Thu Jul 01 19:57:00 +0000 2010",723,NA,NA,TRUE,TRUE,5336,"chrifisc","astraiha",NA,TRUE,NA,NA,961,"2018+AC0-08+AC0-01","VA",3,NA,"Robert C. Scott","D",TRUE,"classic","1","100","100","100",NA,"BobbyScott",NA,"BobbyScott",FALSE,FALSE
"77",401,"2876727261","Anthony Brown","nino9brown","Tampa, FL","<U+272D><U+272D> cowboy nation <U+272D><U+272D>.                                                        IG: asb_ix",NA,FALSE,28838,91,147,"Fri Nov 14 18:16:33 +0000 2014",179,NA,NA,TRUE,TRUE,129,"tholmber","astraiha",NA,FALSE,NA,"RepAnthonyBrown",420,"2018+AC0-08+AC0-01","MD",4,NA,"Anthony Brown","D",TRUE,"classic","1","77.09","71.79","82.39",NA,"nino9brown","RepAnthonyBrown","RepAnthonyBrown",FALSE,FALSE
"78",66,"248699486","Jeff Denham","RepJeffDenham","Modesto, CA","Working for the people of California's 10th district in the U.S. House of Representatives. http://t.co/8CkNyoIDFU","http://t.co/ygTJfTzvyw",FALSE,23425,1786,989,"Mon Feb 07 15:01:35 +0000 2011",339,NA,NA,TRUE,TRUE,2938,"aevershe","astraiha",NA,TRUE,NA,NA,67,"2018+AC0-08+AC0-01","CA",10,NA,"Jeff Denham","R",TRUE,"classic","0.2946","47.96","42.89","52.93",NA,"RepJeffDenham",NA,"RepJeffDenham",FALSE,FALSE
"79",302,"237814920","Rep. Randy Hultgren","RepHultgren","","Member of Congress proudly representing IL-14. Member: @HouseScience @FinancialCmte Committees. Co-Chairman: @TLHumanRights. FB profile: http://t.co/cAzY81jGee","http://t.co/RxXWsFX5aP",FALSE,20648,1908,939,"Thu Jan 13 18:03:42 +0000 2011",778,NA,NA,TRUE,TRUE,4978,"chrifisc","astraiha",NA,TRUE,NA,NA,316,"2018+AC0-08+AC0-01","IL",14,NA,"Randy Hultgren","R",TRUE,"classic","0.6248","51.18","46.33","55.96",NA,"RepHultgren",NA,"RepHultgren",FALSE,FALSE
"80",874,"1074129612","Rep. Marc Veasey","RepVeasey","Dallas-Fort Worth, Texas","Represent the DFW Metroplex. @HASCDemocrats | Co-Chair @BlueCollarDems | Founded Voting Rights Caucus <U+0001F5F3> Fighting for North Texans. #TXWES alum, Go Rams!","https://t.co/o4DuQsMYT7",FALSE,19357,3050,705,"Wed Jan 09 15:49:27 +0000 2013",1412,NA,NA,TRUE,TRUE,3344,"tholmber","astraiha",NA,TRUE,NA,NA,936,"2018+AC0-08+AC0-01","TX",33,NA,"Marc Veasey","D",TRUE,"classic","1","73.06","66.82","79.32",NA,"RepVeasey",NA,"RepVeasey",FALSE,FALSE
"81",300,"993153006","US Rep Rodney Davis","RodneyDavis","Taylorville, IL","Proudly representing the 13th Congressional District of Illinois.","http://t.co/foaAG4Df",FALSE,18555,563,769,"Thu Dec 06 14:20:04 +0000 2012",171,NA,NA,TRUE,TRUE,5305,"tholmber","astraiha",NA,TRUE,NA,NA,314,"2018+AC0-08+AC0-01","IL",13,NA,"Rodney Davis","R",TRUE,"classic","0.6668","51.55","46.87","56.21",NA,"RodneyDavis",NA,"RodneyDavis",FALSE,FALSE
"100",848,"8.46412e+17","Gina Ortiz Jones","GinaOrtizJones","San Antonio, TX","Candidate for TX-23. USAF Vet, served under DADT. Fmr IC. First-generation American. FilAm.","https://t.co/Ulb3JkEQig",FALSE,15720,1069,265,"Mon Mar 27 17:22:33 +0000 2017",1493,NA,NA,FALSE,TRUE,759,"cvonmeng","astraiha",NA,TRUE,NA,NA,909,"2018+AC0-08+AC0-01","TX",23,NA,"Gina Ortiz Jones","D",FALSE,"classic","0.7369","51.37","45.42","57.27",NA,"GinaOrtizJones",NA,"GinaOrtizJones",FALSE,FALSE
"101",289,"8.14179e+17","Raja Krishnamoorthi","CongressmanRaja","Schaumburg, IL","Official Twitter account of Congressman   Raja Krishnamoorthi, representing Illinois' 8th Congressional District.","https://t.co/zHGbk8wDWc",FALSE,12380,1644,343,"Wed Dec 28 18:39:42 +0000 2016",1185,NA,NA,FALSE,TRUE,3017,"mkitagak","astraiha",NA,TRUE,NA,NA,303,"2018+AC0-08+AC0-01","IL",8,NA,"Raja Krishnamoorthi","D",TRUE,"classic","0.9995","67.07","61.53","72.64",NA,"CongressmanRaja",NA,"CongressmanRaja",FALSE,FALSE
"102",334,"366078108","Paul Davis","PaulDavisKS","","Proud, lifelong Kansan, husband of Stephanie, father of Caroline, son of two public teachers, & bipartisan coalition builder. #KS02!","https://t.co/djCCIXrKMr",FALSE,9420,357,216,"Thu Sep 01 14:47:26 +0000 2011",215,NA,NA,TRUE,TRUE,1585,"mkitagak","astraiha",NA,TRUE,NA,NA,348,"2018+AC0-08+AC0-01","KS",2,NA,"Paul Davis","D",FALSE,"classic","0.4358","47.33","41.76","52.78",NA,"PaulDavisKS",NA,"PaulDavisKS",FALSE,FALSE
"103",28,"8.08417e+17","Rep. Tom O'Halleran","RepOHalleran","Arizona","Husband, father, and grandfather. Proud to represent Arizona's First Congressional District. Member of Agriculture and Armed Services Committees. #AZ01","https://t.co/qWMQM5cABj",FALSE,9093,9897,268,"Mon Dec 12 21:02:11 +0000 2016",944,NA,NA,TRUE,TRUE,2431,"mkitagak","astraiha",NA,TRUE,NA,NA,29,"2018+AC0-08+AC0-01","AZ",1,NA,"Tom O'Halleran","D",TRUE,"classic","0.9745","58.38","53.05","63.8",NA,"RepOHalleran",NA,"RepOHalleran",FALSE,FALSE
"104",544,"574799823","Chris Pappas","ChrisPappasNH","Manchester, NH","Candidate for U.S. Congress in New Hampshire's 1st District | Life-long Manchester Resident, Restaurant Owner, and Executive Councilor for District 4 | #NH01","https://t.co/ajkmDFbvZD",FALSE,8026,424,134,"Tue May 08 19:11:57 +0000 2012",640,NA,NA,TRUE,TRUE,2504,"oakvaren","astraiha",NA,TRUE,NA,NA,576,"2018+AC0-08+AC0-01","NH",1,NA,"Chris Pappas","D",FALSE,"classic","0.8136","51.67","45.78","57.58",NA,"ChrisPappasNH",NA,"ChrisPappasNH",FALSE,FALSE
"105",959,"2964526557","Rep. Alex Mooney","RepAlexMooney","Charles Town, WV","Husband, Father, Conservative Representing West Virginia's 2nd Congressional District. #wv02 #wvpol Member of @financialcmte","https://t.co/dKSBzlN9IY",FALSE,7473,467,372,"Tue Jan 06 17:13:10 +0000 2015",586,NA,NA,TRUE,TRUE,1597,"mgrunwal","astraiha",NA,TRUE,NA,NA,1024,"2018+AC0-08+AC0-01","WV",2,NA,"Alex Mooney","R",TRUE,"classic","0.9581","55.3","50.01","60.51",NA,"RepAlexMooney",NA,"RepAlexMooney",FALSE,FALSE
"106",213,"3170031728","Brian Mast","BrianMastFL","Florida, USA","US Army Combat Vet, Purple Heart recipient, husband and father of 3. Serving #FL18 in Congress. Campaign account.","https://t.co/QE0a6BbQlq",FALSE,6642,670,163,"Fri Apr 24 05:54:35 +0000 2015",651,NA,NA,TRUE,TRUE,783,"tbrecht","astraiha",NA,TRUE,NA,NA,221,"2018+AC0-08+AC0-01","FL",18,NA,"Brian Mast","R",TRUE,"classic","0.9007","55.24","50.02","60.39",NA,"BrianMastFL",NA,"BrianMastFL",FALSE,FALSE
"107",452,"163845877","Dan Feehan","danielfeehan","North Mankato, MN","Husband, father, Minnesotan. Army vet, former teacher, former Pentagon. Democratic candidate for Minnesota's 1st District of the House of Representatives. #MN01","https://t.co/9MT9gFnUSM",FALSE,5910,822,143,"Wed Jul 07 12:32:21 +0000 2010",1087,NA,NA,TRUE,TRUE,1142,"miraschk","astraiha",NA,TRUE,NA,NA,480,"2018+AC0-08+AC0-01","MN",1,NA,"Dan Feehan","D",FALSE,"classic","0.4841","49.84","44.45","55.18",NA,"danielfeehan",NA,"danielfeehan",FALSE,FALSE
"108",898,"8.16181e+17","Rep. Donald McEachin","RepMcEachin","","Father, husband & Progressive Democrat in Congress. Proudly representing VA’s Fighting 4th Congressional District. #VA04 Member of @HASCDemocrats & @NRDems.","https://t.co/IsHgFCD4gT",FALSE,5856,1190,263,"Tue Jan 03 07:15:10 +0000 2017",389,NA,NA,FALSE,TRUE,2670,"tbrecht","astraiha",NA,TRUE,NA,NA,962,"2018+AC0-08+AC0-01","VA",4,NA,"A. Donald McEachin","D",TRUE,"classic","0.9987","62.97","57.48","68.46",NA,"RepMcEachin",NA,"RepMcEachin",FALSE,FALSE
"109",744,"70205816","Patrick O'Donovan","podonovan","Co. Limerick",".@FineGael TD for Limerick County. Minister of State for Finance, Public Expenditure and Reform","https://t.co/jQLmLxtHj8",FALSE,5189,1023,167,"Sun Aug 30 20:26:10 +0000 2009",3084,NA,NA,FALSE,TRUE,3961,"tbrecht","astraiha",NA,TRUE,NA,NA,797,"2018+AC0-08+AC0-01","RI",1,NA,"Patrick Donovan","R",FALSE,"classic","0","29.29","23.77","34.76",NA,"podonovan",NA,"podonovan",FALSE,FALSE
"110",361,"8.43637e+17","Rep. Clay Higgins","RepClayHiggins","","Proudly representing #LA03 in the U.S. House of Representatives. Member of @HouseHomeland, @HouseVetAffairs, and @HouseScience.","https://t.co/kn0lLe2Ivj",FALSE,5119,349,175,"Mon Mar 20 01:35:02 +0000 2017",251,NA,NA,FALSE,TRUE,814,"mkitagak","astraiha",NA,TRUE,NA,NA,378,"2018+AC0-08+AC0-01","LA",3,NA,"Clay Higgins","R",TRUE,"classic","0.8636","42.41","34.9","50.56",NA,"RepClayHiggins",NA,"RepClayHiggins",FALSE,FALSE
"111",934,"146241212","Dino Rossi","DinoRossiWA","Sammamish, WA","Husband, father, former WA State Senator & Chair of the Board of Special Olympics WA (@SO_Washington). Running to serve WA's 8th Congressional District.","https://t.co/Y4g8EFlhw8",FALSE,3740,256,218,"Thu May 20 23:31:57 +0000 2010",10,NA,NA,FALSE,TRUE,141,"mykang","astraiha",NA,TRUE,NA,NA,999,"2018+AC0-08+AC0-01","WA",8,NA,"Dino Rossi","R",FALSE,"classic","0.4784","49.81","44.7","54.91",NA,"DinoRossiWA",NA,"DinoRossiWA",FALSE,FALSE
"112",71,"414436134","Barbara Lee","BLeeForCongress","Oakland, CA","Thanks to voters, Barbara Lee represents CA's new 13th Congressional District. This is her campaign account.","http://t.co/jg0RvnVAeG",FALSE,3611,799,142,"Thu Nov 17 01:52:10 +0000 2011",130,NA,NA,FALSE,TRUE,3635,"alklein","astraiha",NA,TRUE,NA,NA,72,"2018+AC0-08+AC0-01","CA",13,NA,"Barbara Lee","D",TRUE,"classic","0.9998","89.71","83.19","95.34",NA,"BLeeForCongress",NA,"BLeeForCongress",FALSE,FALSE
"113",718,"533324996","Susan Ellis Wild","wildforcongress","Lehigh Valley, PA","Running for US Congress in #PA7 | Former Allentown City Solicitor | Partner, Gross McGinley LLP | Proud Mom | Certified Civil Trial Attorney","https://t.co/QNd2TY9hB8",FALSE,3098,395,90,"Thu Mar 22 17:32:50 +0000 2012",748,NA,NA,TRUE,TRUE,864,"tholmber","astraiha",NA,TRUE,NA,NA,771,"2018+AC0-08+AC0-01","PA",7,NA,"Susan Wild","D",FALSE,"classic","0.9677","55.47","50.14","60.81",NA,"wildforcongress",NA,"wildforcongress",FALSE,FALSE
"114",31,"14644829","Lea Marquez Peterson","LeaPeterson","Tucson, Arizona","Candidate for Congressional District 2 Southern Arizona","https://t.co/VYee4T7coK",FALSE,2602,1444,63,"Sun May 04 04:52:06 +0000 2008",3660,NA,NA,TRUE,TRUE,1975,"aevershe","astraiha",NA,TRUE,NA,NA,32,"2018+AC0-08+AC0-01","AZ",2,NA,"Lea Marquez Peterson","R",FALSE,"classic","0.0841","44.45","39.26","49.58",NA,"LeaPeterson",NA,"LeaPeterson",FALSE,FALSE
"115",555,"17042416","Chris Smith","SmithChris","","I put the gent in intelligents.",NA,FALSE,2488,1059,48,"Wed Oct 29 14:38:01 +0000 2008",2317,NA,NA,TRUE,TRUE,2531,"twaedt","astraiha",NA,TRUE,NA,"RepChrisSmith",591,"2018+AC0-08+AC0-01","NJ",4,NA,"Chris Smith","R",TRUE,"classic","0.9335","54.3","48.6","59.89",NA,"SmithChris","RepChrisSmith","RepChrisSmith",FALSE,FALSE
"125",26,"2857461284","Hayden Shamel","HaydenShamel","Hot Springs, AR","Wife. Mother. Educator. Chair of @GarlandDems and candidate for United States Congress from AR-4. Donate here: https://t.co/n84cnf1i4l","https://t.co/QVmUO71tDg",FALSE,2005,230,56,"Thu Oct 16 01:09:04 +0000 2014",2580,NA,NA,FALSE,TRUE,2695,"mykang","astraiha",NA,TRUE,NA,NA,27,"2018+AC0-08+AC0-01","AR",4,NA,"Hayden Shamel","D",FALSE,"classic","0.0013","34.1","28.49","39.75",NA,"HaydenShamel",NA,"HaydenShamel",FALSE,FALSE
"129",93,"3237898542","Salud Carbajal","carbajalsalud","Santa Barbara, CA","Husband, Father, Veteran, & UCSB alum. Running for Congress to fight for the Central Coast's middle class.","https://t.co/srB3ugdNmO",FALSE,1662,737,87,"Sat Jun 06 14:16:17 +0000 2015",334,NA,NA,TRUE,TRUE,343,"chrifisc","astraiha",NA,TRUE,NA,NA,94,"2018+AC0-08+AC0-01","CA",24,NA,"Salud Carbajal","D",TRUE,"classic","0.9726","58.09","52.85","63.36",NA,"carbajalsalud",NA,"carbajalsalud",FALSE,FALSE
"130",949,"8.88148e+17","Tom Palzewicz for Congress","tomforwi","Wisconsin, USA","Democrat running against a 40-year-incumbent in Wisconsin's 5th district to help everyone achieve the American Dream. Support: https://t.co/RVI4fl6fSj","https://t.co/ukKEs10cJe",FALSE,1371,114,46,"Thu Jul 20 21:27:08 +0000 2017",443,NA,NA,TRUE,TRUE,823,"tholmber","astraiha",NA,TRUE,NA,NA,1014,"2018+AC0-08+AC0-01","WI",5,NA,"Tom Palzewicz","D",FALSE,"classic","0.0171","40.49","35.06","45.97",NA,"tomforwi",NA,"tomforwi",FALSE,FALSE
"131",734,"9.8025e+17","Bibiana Boerio","Boerio4Congress","Pennsylvania, USA","EXPERIENCED TEAM LEADER FOR PA-14","https://t.co/oYDGchmRtU",FALSE,1280,175,25,"Sun Apr 01 01:05:18 +0000 2018",42,NA,NA,FALSE,TRUE,152,"aevershe","astraiha",NA,TRUE,NA,NA,787,"2018+AC0-08+AC0-01","PA",14,NA,"Bibiana Boerio","D",FALSE,"classic","14","40.18","34.79","45.64",NA,"Boerio4Congress",NA,"Boerio4Congress",FALSE,FALSE
"132",950,"2432952828","Glenn Grothman","GrothmanforWI","Fond du Lac, WI","Glenn Grothman represents WI's 6th Congressional District in the House of Representatives.","http://t.co/dVHU1tByT3",FALSE,1238,225,89,"Tue Apr 08 03:13:20 +0000 2014",14,NA,NA,FALSE,TRUE,1090,"mykang","astraiha",NA,TRUE,NA,NA,1015,"2018+AC0-08+AC0-01","WI",6,NA,"Glenn Grothman","R",TRUE,"classic","0.6935","52.09","46.65","57.43",NA,"GrothmanforWI",NA,"GrothmanforWI",FALSE,FALSE
"133",719,"600319010","Marty Nothstein","Marty_Nothstein","Lehigh Valley, Pa","Republican nominee for PA-7 and PA-15 (Special Election), Olympic Gold Medalist, and Chairman of the Lehigh County Commissioners.","https://t.co/h7mdtrD4ph",FALSE,1161,465,28,"Tue Jun 05 18:40:11 +0000 2012",408,NA,NA,FALSE,TRUE,1047,"alklein","astraiha",NA,TRUE,NA,NA,772,"2018+AC0-08+AC0-01","PA",7,NA,"Marty Nothstein","R",FALSE,"classic","0.0323","40.64","35.26","45.93",NA,"Marty_Nothstein",NA,"Marty_Nothstein",FALSE,FALSE
"134",577,"8.98788e+17","Yvette Herrell","Yvette4congress","New Mexico, USA","Candidate for New Mexico's Second Congressional District","https://t.co/A3bli2xFrM",FALSE,685,130,23,"Sat Aug 19 06:05:09 +0000 2017",21,NA,NA,FALSE,TRUE,140,"jhahm","astraiha",NA,TRUE,NA,NA,619,"2018+AC0-08+AC0-01","NM",2,NA,"Yvette Herrell","R",FALSE,"classic","0.7322","52.43","47.3","57.62",NA,"Yvette4congress",NA,"Yvette4congress",FALSE,FALSE
"135",899,"9.40387e+17","Ryan McAdams for Congress","RyanMcAdams4VA","Charles City, VA","Husband, Father, Pastor, Social Worker, and Republican Congressional Candidate for Virginia's 4th District.","https://t.co/L3r4FaQUM9",FALSE,240,28,6,"Tue Dec 12 01:05:42 +0000 2017",16,NA,NA,FALSE,TRUE,107,"mkitagak","astraiha",NA,TRUE,NA,NA,963,"2018+AC0-08+AC0-01","VA",4,NA,"Ryan McAdams","R",FALSE,"classic","0.0013","34.04","28.46","39.51",NA,"RyanMcAdams4VA",NA,"RyanMcAdams4VA",FALSE,FALSE
"136",802,"1.02909e+18","Lance Gooden","Lancegooden","Terrell, TX","Husband, father, TX State Rep and current Republican nominee for TX's 5th Congressional District.","https://t.co/se9SXZNb3A",FALSE,57,0,6,"Mon Aug 13 19:56:08 +0000 2018",0,NA,NA,FALSE,TRUE,0,"mgrunwal","astraiha",NA,TRUE,NA,NA,860,"2018+AC0-08+AC0-01","TX",5,NA,"Lance Gooden","R",FALSE,"classic","0.9991","64.6","59.35","69.87",NA,"Lancegooden",NA,"Lancegooden",FALSE,FALSE
"137",260,"29122382","BRIAN EVANS","croon1","Wailea, HI","Singer/Author and 2018 Nominee for US Congress. Follow @becongress for campaign information.","https://t.co/eesElN3QpO",FALSE,391199,482,127,"Mon Apr 06 02:11:41 +0000 2009",21681,NA,NA,TRUE,TRUE,1943,"mykang","cvonmeng",NA,TRUE,NA,NA,270,"2018+AC0-08+AC0-01","HI",2,NA,"Brian Evans","R",FALSE,"classic","0","21.45","16.04","26.8",NA,"croon1",NA,"croon1",FALSE,FALSE
"138",89,"54412900","Devin Nunes","DevinNunes","","RTs do not equal endorsement.  This is my personal Twitter account.  If you have questions about my official activities please visit my website.","http://t.co/nNrwohsqWS",FALSE,305089,636,1819,"Tue Jul 07 02:04:34 +0000 2009",43,NA,NA,FALSE,TRUE,1961,"cvonmeng","chrifisc",TRUE,NA,NA,NA,90,"2018+AC0-08+AC0-01","CA",22,NA,"Devin Nunes","R",TRUE,"classic","0.9507","56.1","51.4","60.78",NA,"DevinNunes",NA,"DevinNunes",FALSE,FALSE
"139",460,"783792992","Ilhan Omar","IlhanMN","Minneapolis","Mom, Refugee, Intersectional Feminist, 2017 Top Angler of the Governor's Fishing Opener and Candidate for Congress #MN05","https://t.co/GpQErcEp3y",FALSE,96218,1081,775,"Mon Aug 27 04:21:41 +0000 2012",13696,NA,NA,TRUE,TRUE,9564,"cvonmeng","twaedt",TRUE,NA,NA,NA,488,"2018+AC0-08+AC0-01","MN",5,NA,"Ilhan Omar","D",FALSE,"classic","1","79.83","74.76","84.88",NA,"IlhanMN",NA,"IlhanMN",FALSE,FALSE
"140",955,"18087749","Mike Gallagher","radiotalkermike","","Fight the good fight! https://t.co/YYhnaiyG5w",NA,FALSE,90900,1300,498,"Fri Dec 12 22:29:02 +0000 2008",187,NA,NA,FALSE,TRUE,8840,"cvonmeng","oakvaren",TRUE,NA,NA,NA,1020,"2018+AC0-08+AC0-01","WI",8,NA,"Mike Gallagher","R",TRUE,"classic","0.9923","60.9","55.54","66.26",NA,"radiotalkermike",NA,"radiotalkermike",FALSE,FALSE
"141",119,"239949176","Congressmember Bass","RepKarenBass","Los Angeles & Washington","Representing California's 37th District, which includes Los Angeles, South LA, and Culver City. https://t.co/XHzgMSAQAc","http://t.co/1QNH7tmurQ",FALSE,87278,2628,1759,"Tue Jan 18 20:25:36 +0000 2011",1042,NA,NA,TRUE,TRUE,4503,"cvonmeng","chrifisc",TRUE,NA,NA,NA,120,"2018+AC0-08+AC0-01","CA",37,NA,"Karen Bass","D",TRUE,"classic","1","89.5","85.53","93.47",NA,"RepKarenBass",NA,"RepKarenBass",FALSE,FALSE
"142",740,"855240223432769024","Conor Lamb","ConorLambPA","Mount Lebanon, PA","Marine, prosecutor, patriot, Catholic, Democrat. U.S. Representative for #PA18. Running for reelection in the newly redrawn #PA17.","https://t.co/ezD3P8m0gb",FALSE,85042,489,463,"Fri Apr 21 02:02:13 +0000 2017",1,NA,NA,FALSE,TRUE,340,"cvonmeng","twaedt",TRUE,NA,NA,NA,793,"2018+AC0-08+AC0-01","PA",17,NA,"Conor Lamb","D",TRUE,"classic","0.9734","57.19","52.6","61.81",NA,"ConorLambPA",NA,"ConorLambPA",FALSE,FALSE
"143",942,"1206227149","Rep. Mark Pocan","repmarkpocan","Madison, WI","Honored to serve the people of Wisconsin's Second District. Co-Chair, @USProgressives and @LGBTEqCaucus. Member of @AppropsDems","https://t.co/IvGB2NpiqX",FALSE,75739,5354,1040,"Thu Feb 21 22:59:04 +0000 2013",1093,NA,NA,TRUE,TRUE,4903,"alklein","cvonmeng",NA,TRUE,NA,NA,1007,"2018+AC0-08+AC0-01","WI",2,NA,"Mark Pocan","D",TRUE,"classic","1","100","100","100",NA,"repmarkpocan",NA,"repmarkpocan",FALSE,FALSE
"144",389,"31013444","Ayanna Pressley","AyannaPressley","Dorchester, MA","Change can’t wait. History-making Boston City Councilor running to be a champion & advocate in Congress. Democratic nominee for MA 7th Congressional District","https://t.co/CiUeOmggQ1",FALSE,73404,12081,853,"Tue Apr 14 01:06:07 +0000 2009",5600,NA,NA,TRUE,TRUE,17294,"cvonmeng","mkitagak",TRUE,NA,NA,NA,407,"2018+AC0-08+AC0-01","MA",7,NA,"Ayanna Pressley","D",FALSE,"classic","1","100","100","100",NA,"AyannaPressley",NA,"AyannaPressley",FALSE,FALSE
"145",141,"27789237","Harley Rouda","HarleyRouda","Laguna Beach, CA","Father, Husband, Democratic candidate, running for Congress against Dana Rohrabacher. #CA48 General Election Nov. 6, 2018 https://t.co/bukAe0iXA5","https://t.co/xyczExxnsO",FALSE,64272,9073,498,"Tue Mar 31 02:12:52 +0000 2009",22476,NA,NA,TRUE,TRUE,7152,"cvonmeng","miraschk",TRUE,NA,NA,NA,142,"2018+AC0-08+AC0-01","CA",48,NA,"Harley Rouda","D",FALSE,"classic","0.6662","51.62","46.71","56.53",NA,"HarleyRouda",NA,"HarleyRouda",FALSE,FALSE
"146",761,"188019606","James E. Clyburn","Clyburn","Washington, DC","Rep. Clyburn is the Assistant Democratic Leader, the number three Democrat in the House of Representatives. He represents South Carolina's 6th District.","http://t.co/u4XE7mC7pW",FALSE,58740,1378,1657,"Tue Sep 07 18:50:22 +0000 2010",48,NA,NA,FALSE,TRUE,2084,"miraschk","cvonmeng",NA,TRUE,NA,NA,814,"2018+AC0-08+AC0-01","SC",6,NA,"James E. Clyburn","D",TRUE,"classic","1","71.04","65.46","76.62",NA,"Clyburn",NA,"Clyburn",FALSE,FALSE
"148",935,"472185221","Adam Smith","AdamSmith912","London/Bournemouth ","Professional Footballer for @afcbournemouth.","https://t.co/MmfRBQBdl5",FALSE,41675,0,277,"Mon Jan 23 17:54:50 +0000 2012",182,NA,NA,FALSE,TRUE,1544,"tbrecht","cvonmeng",NA,FALSE,NA,"RepAdamSmith",1000,"2018+AC0-08+AC0-01","WA",9,NA,"Adam Smith","D",TRUE,"classic","0.9827","61.31","54.47","68.21",NA,"AdamSmith912","RepAdamSmith","RepAdamSmith",FALSE,FALSE
"149",105,"30216513","Rep. Brad Sherman","BradSherman","Sherman Oaks, CA","Proudly serving California's San Fernando Valley in the U.S. Congress. Admission: Some tweets are prepared by my staff on my behalf. RTs are not an endorsement.","https://t.co/SyFUwfPtR8",FALSE,39285,614,1169,"Fri Apr 10 13:38:03 +0000 2009",3,NA,NA,FALSE,TRUE,1654,"cvonmeng","chrifisc",TRUE,NA,NA,NA,106,"2018+AC0-08+AC0-01","CA",30,NA,"Brad Sherman","D",TRUE,"classic","1","76.2","71.07","81.31",NA,"BradSherman",NA,"BradSherman",FALSE,FALSE
"151",849,"2963445730","Rep. Will Hurd","HurdOnTheHill","#TX23","Serving #TX23 in Congress, #SanAntonio native, @TAMU grad, formerly undercover @CIA, @GOPOversight IT Subcommittee Chair, also on House #Intel & @HouseHomeland","https://t.co/AZDfh0jDnz",FALSE,31583,1075,901,"Tue Jan 06 04:27:18 +0000 2015",7063,NA,NA,TRUE,TRUE,5115,"twaedt","cvonmeng",NA,TRUE,NA,NA,910,"2018+AC0-08+AC0-01","TX",23,NA,"Will Hurd","R",TRUE,"classic","0.2631","45.88","39.95","51.77",NA,"HurdOnTheHill",NA,"HurdOnTheHill",FALSE,FALSE
"152",32,"28602948","Raul M. Grijalva","RepRaulGrijalva","Washington, D.C.","Facebook- Raul M. Grijalva

Instagram- RepRaulGrijalva","http://t.co/IcLwlG7hqR",FALSE,31468,325,1662,"Fri Apr 03 16:55:32 +0000 2009",627,NA,NA,TRUE,TRUE,4420,"alklein","cvonmeng",NA,TRUE,NA,NA,33,"2018+AC0-08+AC0-01","AZ",3,NA,"Raul Grijalva","D",TRUE,"classic","0.9999","69.06","63.43","74.68",NA,"RepRaulGrijalva",NA,"RepRaulGrijalva",FALSE,FALSE
"153",582,"122174004","Dina Titus","repdinatitus","Las Vegas, NV","Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives. https://t.co/g6tZzJD45q","https://t.co/2roqLuazqO",FALSE,31224,1843,839,"Thu Mar 11 21:05:31 +0000 2010",5441,NA,NA,TRUE,TRUE,10352,"cvonmeng","mgrunwal",TRUE,NA,NA,NA,624,"2018+AC0-08+AC0-01","NV",1,NA,"Dina Titus","D",TRUE,"classic","0.9998","67.52","61.62","73.45",NA,"repdinatitus",NA,"repdinatitus",FALSE,FALSE
